product-code,product-category,ProductName,list-price,your-price,brand,Description,ImageURL
TRATP9835-P3,"Air Conditioning, Cooling > Dyes & Oils"," 
0.25 oz OEM-Grade R-1234yf/PAG Mini-EZ 3 Pack
",$34.69,$28.69,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p> <ul><li>0.25 oz (7 ml) OEM-Grade R-1234yf/PAG Mini-EZâ¢ A/C dye cartridges</li><li>OEM-Grade</li><li>Glows Green</li><li>3 Pack</li></ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP9835-P3-2T.jpg
TRALF1001,"Air Conditioning, Cooling > Dyes & Oils"," 
LEAKFINDER (6) 1-OZ BOTTLES UNIVERSAL A/C DYE
",$42.21,$29.99,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p> <ul> <li>Find leaks in A/C systems</li> <li>Compatible with all refrigerants</li> <li>Single bottle services up to 4 vehicles</li> <li>Works with all leak detection flashlights</li> </ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRALF1001-2T.jpg
TRATP3400-1P6,"Air Conditioning, Cooling > Dyes & Oils"," 
1 oz bottles of fluid dye for oil-base 6 Pack
",$36.54,$30.66,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p> <ul><li>1 oz (30 ml) bottles of fluid dye</li><li>for oil-based systems</li><li>Glows Green</li><li>DYE,ALL IN 1,6X1OZ</li><li>6 Pack</li></ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP3400-1P6-2T.jpg
TRATP3811-P3,"Air Conditioning, Cooling > Dyes & Oils"," 
0.03 oz Tracer-Stick hybrid A/C dye 3 Pack
",$33.99,$31.49,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p> <ul><li>Uniquely blended with special additives for hybrid A/C systems</li><li>(3) 0.03 oz (1 ml) Tracer-Stick® single-dose Hybrid/Ester dye cartridges</li><li>Services up to 3 vehicles</li><li>OEM Approved</li><li>Co-solvent free and certified to meet SAE J2297</li></ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP3811-P3-2T.jpg
FJC4914,"Air Conditioning, Cooling > Dyes & Oils"," 
1/4oz. universal a/c fluorescent dye r12&a134
",$42.84,$31.70,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p>Universal A/C Dye 1/4 oz</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC4914-2T.jpg
TRATP30900601,"Air Conditioning, Cooling > Dyes & Oils"," 
Tracer Products TRATP30900601 - GAS ENG OIL DYE
",$36.57,$31.73,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>Tracer Products TRATP30900601 </h1><br/><br/>Leak Detection Dye, for Gasoline Engine Oil, Fluorescent Yellow/Green, Six 1 oz Bottles</span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP30900601-2.jpg?v-cache=1570177117
UVU499109,"Air Conditioning, Cooling > Dyes & Oils"," 
UVIEW UVU499109 - Universal A/C Dye Cartridge (8 oz.) with eBOOST
",$48.85,$31.75,UVIEW,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>UVIEW UVU499109 </h1><br/><br/><p></p> <ul> <li>For use with the Spotgun Injection System</li> <li>Premium Universal A/C Dye with eBoost™</li> <li>eBoost™ increases A/C oil anti-wear properties and rejuvenates rubber o-rings and seals</li> <li>Reduces compressor temperature and friction</li> <li>Contains SAE-J2297 certified and OEM approved A/C dye</li> <li>Services 16 vehicles or 32 small A/C systems</li> <li>Service stickers included</li> </ul> <p>The only product on market today that offers all these benefits in a single concentrated package.</p> <p>eBoost™ is a proprietary performance enhancing supplement developed by UView® to boost performance of lubricants. When used in an air conditioning system, eBoost™ will increase the lubricity and anti-wear properties of the oil and rejuvenate rubber seals and O-rings, thereby helping extend the life and performance of the A/C system and compressor.</p> <p>The eBoost™ supplement advantage:</p> <ul> <li>Condition seals and prevents leaks</li> <li>Reduce compressor temperature/friction</li> <li>Quiets noisy compressors</li> <li>Reduce fuel consumption and emissions</li> </ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/UVU499109-2T.jpg?v-cache=1570177117
TRALF500CS,"Air Conditioning, Cooling > Dyes & Oils"," 
LeakFinder UV Lamp with three AAA batteries
",$38.99,$31.86,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p> <ul> <li>LeakFinder UV Lamp with three AAA batteries and fluorescence-enhancing glasses</li> <li>Violet</li> <li>LED</li> <li>In a clamshell</li> </ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRALF500CS-2T.jpg?v-cache=1570177117
TRATP32EHD-5,"Air Conditioning, Cooling > Dyes & Oils"," 
5 oz (148 ml) foil pouch hybrid/ester dyed oil
",$36.99,$32.04,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p><ul><li>Specifically developed for Hybrid Vehicle/Ester Systems.</li><li>5 oz (148 ml) foil pouch</li><li>Services 1 vehicle</li><li>OEM Approved.</li><li>Co-solvent free and certified to meet SAE J2297</li></ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP32EHD-5-2T.jpg
TRALF1025,"Air Conditioning, Cooling > Dyes & Oils"," 
LeakFinder 1/4 oz (7.4 ml) bottles 12 PK
",$40.68,$32.23,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p><ul><li>LeakFinder 1/4 oz (7.4 ml) bottles, universal A/C dye</li><li>Pack of 12</li><p></p><p>LF1025 | Universal A/C Dye LeakFinder; ultraviolet fluorescent universal dyes provide the most precise leak detection for all automotive air conditioning systems containing R-134a, R-1234yf, or other widely used refrigerants. These specialty dyes can be safely added to the system. They won't affect your system's lubricant properties or change how the equipment works. LeakFinder; dyes find the smallest and most problematic leaks that would otherwise be impossible to detect. 1/4 ounce does one vehicle. Pack of 12.</p></ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRALF1025-2T.jpg
TRALF1008,"Air Conditioning, Cooling > Dyes & Oils"," 
LEAKFINDER 8-OZ. BOTTLE UNIVERSAL A/C DYE
",$47.77,$32.27,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p> <ul> <li>Find leaks in A/C systems</li> <li>Compatible with all refrigerants</li> <li>Will glow green when used with A/C leak detection flashlights</li> <li>Services up to 32 vehicles</li> </ul> <p> </p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRALF1008-2T.jpg
UVU499012,"Air Conditioning, Cooling > Dyes & Oils"," 
UVIEW UVU499012 - UV DYE A/C 1/4OZ BOTTLES 12 PACK
",$41.10,$33.17,UVIEW,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>UVIEW UVU499012 </h1><br/><br/>Universal A/C Dye Packets, Twelve 1/4 oz Single Application Packets, with Service Stickers</span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/UVU499012-2T.jpg?v-cache=1570177117
ROB16242,"Air Conditioning, Cooling > Dyes & Oils"," 
Robinair ROB16242 - Tracker Universal A/C Fluorescent Dye
",$36.95,$33.54,Robinair,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>Robinair ROB16242 </h1><br/><br/><p><strong>Features and Benifits:</strong></p> <ul> <li>Twelve 1/4 oz. bottles, 12 applications</li> <li>Brightest dyes in the industry to help find leaks faster</li> <li>Exceeds all industry performance standards</li> <li>OEM backed and approved</li> <li>Compatible with all materials found in a vehicle's A/C system</li> <li>Solvent –free formula</li> <li>Meets the new SAE J2297 standard for use with both </li> <li>R134A and R1234YF</li> <li>REACH and CLP compliant</li> </ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/ROB16242-2T.jpg?v-cache=1570177117
TRALF020CS,"Air Conditioning, Cooling > Dyes & Oils"," 
SOLO-SHOT Universal A/C Leak Detection Kit
",$69.99,$34.12,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p> <ul><li>SOLO-SHOT Universal A/C Leak Detection Kit with (2) single-use disposable syringes, pre-filled with LeakFinder® Universal Dye, R-134a hose/coupler and purge fitting **</li><li>R-134a hose/coupler and purge fitting</li><li>KIT,AC,LEAKFINDER,2XSOLO-SHOT</li><p>SOLO-SHOT Universal A/C Leak Detection Kit with (2) single-use disposable syringes, pre-filled with LeakFinder; Universal Dye, R-134a hose/coupler and purge fitting **</p></ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRALF020CS-2T.jpg
TRALF2008,"Air Conditioning, Cooling > Dyes & Oils"," 
LEAKFINDER 8-OZ BOTTLE, OIL DYE
",$43.32,$34.99,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p> <ul> <li>8 OZ (237 ml) bottle for oil-based fluids</li> <li>Finds leaks in oil, fuel, ATF and power steering systems</li> <li>Services up to 8 vehicles</li> <li>Made in the USA</li> </ul> <p> </p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRALF2008-2T.jpg
TRALF1800,"Air Conditioning, Cooling > Dyes & Oils"," 
8-OZ UNIVERSAL BIGEZ AC DYE CARTRIDGE
",$48.44,$35.15,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p> <ul> <li>Services up to 64 vehicles</li> <li>Cartridge fits most caulking guns</li> <li>Designed to help find leaks in A/C systems</li> </ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRALF1800-2T.jpg?v-cache=1570177117
TRALF1800CS,"Air Conditioning, Cooling > Dyes & Oils"," 
1EA 8-oz (237 ml) Universal BigEZ A/C dye
",$54.99,$36.40,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p> <ul><li>(1) 8-oz (237 ml) Universal BigEZ A/C dye cartridge</li><li>Packaged in a clamshell</li><li>Compatible with R-134a, R-1234yf, and other Refrigerants</li><li>1 oz (30 ml) Bottle (Services up to 4 Vehicles)</li><li>8 oz (237 ml) Bottle (Services up to 32 Vehicles)</li><p>LF1800CS BigEZ™ Universal A/C Dye  8 oz (237 ml) BigEZ™ universal multi-dose A/C dye cartridge Comes in a full color, hanging clamshell packaging Note: Cartridge fits most caulking guns(1) 8-oz (237 ml) Universal BigEZ A/C dye cartridge ,clamshell</p></ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRALF1800CS-2T.jpg
TRATP2210CS,"Air Conditioning, Cooling > Dyes & Oils"," 
Tracer Products TRATP2210CS - Cool Seal A/C Leak Sealer
",$49.51,$36.46,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>Tracer Products TRATP2210CS </h1><br/><br/><p><strong>Features and Benefits</strong></p> <ul> <li>Non-Polymer formula</li> <li>Safe for A/C systems and recovery equipment</li> <li>Meets SAE J2670 standard</li> <li>Seals slow pesky leaks</li> <li>Single billable</li> </ul> <p>Seals slow, pesky leaks in compressors, condensers, evaporators and other A/C system components − quickly and permanently! Easy to use!</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP2210CS-2T.jpg?v-cache=1570177117
ROB16357,"Air Conditioning, Cooling > Dyes & Oils"," 
Robinair ROB16357 - 6PK 1/4 OZ DYE CARTRIDGE
",$51.54,$36.68,Robinair,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>Robinair ROB16357 </h1><br/><br/><p></p> <ul> <li>Six twist-on cartridges, 0.2 oz. (6 ml) each</li> <li>Enough dye for six applications</li> <li>OEM-approved and SAE-certified dye</li> <li>Service stickers included</li> </ul> <p>This Universal A/C Dye will pinpoint leaks in the A/C system.</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/ROB16357-2T.jpg?v-cache=1570177117
UVU399020A,"Air Conditioning, Cooling > Dyes & Oils"," 
UVIEW UVU399020A - A/C ExtenDye Cartridge (1 oz.)
",$56.47,$36.71,UVIEW,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>UVIEW UVU399020A </h1><br/><br/><p></p> <ul> <li>Super concentrated dye detects leaks quickly</li> <li>ExtenDye additive package</li> <li>Friction modifier increases lubricity</li> <li>Anti-wear additive reduces friction</li> </ul> <p>Not only does A/C EXTENDYE® fluoresce brighter than the competition, but we’ve taken it to the next level by adding a super concentrated additive package that protects and extends the<br/> life of the compressor, its components, and the oil.</p> <p> </p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/UVU399020A-2T.jpg?v-cache=1570177117
TRATP3820-8,"Air Conditioning, Cooling > Dyes & Oils"," 
8 oz (237 ml) bottle R-134a/PAG A/C dye
",$82.21,$37.67,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p> <ul><li>Services up to 32 vehicles per 8 oz bottle</li><li>Highly concentrated and glows bright!</li><li>Fluorescent green</li><li>OEM Approved</li><li>Co-solvent free and certified to meet SAE J2297</li></ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP3820-8-2T.jpg
TRATP3400-8,"Air Conditioning, Cooling > Dyes & Oils"," 
8 oz (237 ml) bottle of fluid dye
",$59.99,$37.85,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p> <ul><li>8 oz (237 ml) bottle of fluid dye</li><li>for oil-based systems.</li><li>Glows Green</li><li>DYE,ALL IN 1,1X8OZ</li><li>8 oz (237 ml) bottle bottles of fluid dye for oil-based systems</li></ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP3400-8-2T.jpg
FJC2459,"Air Conditioning, Cooling > Dyes & Oils"," 
R1234YF Oil
",$76.77,$38.22,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p> <ul> <li>This oil is needed for systems using R1234YF Refrigerant</li> <li>ZEROL® HD46</li> <li>ISO 46 grade</li> </ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC2459-2T.jpg
UVU499008A,"Air Conditioning, Cooling > Dyes & Oils"," 
UVIEW UVU499008A - A/C ExtenDye (8 oz.) Bottle
",$60.49,$39.32,UVIEW,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>UVIEW UVU499008A </h1><br/><br/><p></p> <ul> <li>Super concentrated UV A/C Dye with ExtenDye</li> <li>Friction modifier increases lubricity</li> <li>Anti-wear additive reduces friction</li> <li>Antioxidant reduces acidity and prolongs oil life</li> <li>J2297 SAE certified</li> </ul> <p><br/> Not only does A/C EXTENDYE® fluoresce brighter than the competition, but we’ve taken it to the next level by adding a super concentrated additive package that protects and extends the<br/> life of the compressor, its components, and the oil.</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/UVU499008A-2T.jpg?v-cache=1570177117
TRATP9865-P6,"Air Conditioning, Cooling > Dyes & Oils"," 
0.25 oz (7 ml) R-134a/PAG Mini-EZ A/C dye car 6 PK
",$59.18,$40.92,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p> <ul><li>6 PK</li><li>OEM-Grade</li><p>6 Pack 0.25 oz (7 ml) R-134a/PAG Mini-EZ™ A/C dye cartridges</p></ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP9865-P6-2T.jpg
TRATP9875-P6,"Air Conditioning, Cooling > Dyes & Oils"," 
(6) 0.25 oz (7 ml) universal/ester Mini-EZ A/C
",$59.18,$40.92,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p> <ul><li>(6) 0.25 oz (7 ml) universal/ester Mini-EZâ¢ A/C dye cartridges (R-1234yf compatible)</li><li>Services all systems</li><li>Glows Green</li><p>(6) 0.25 oz (7 ml) universal/ester Mini-EZ™ A/C dye cartridges (R-1234yf compatible)</p></ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP9875-P6-2T.jpg
FJC4917,"Air Conditioning, Cooling > Dyes & Oils"," 
FJC, Inc. FJC4917 - 8OZ UNIVERSAL A/C DYE
",$72.05,$42.65,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>FJC, Inc. FJC4917 </h1><br/><br/>FJC Universal A/C Dye - 8 ounce</span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC4917-2T.jpg?v-cache=1570177117
TRATP9811-P3,"Air Conditioning, Cooling > Dyes & Oils"," 
Mini-EZ hybrid vehicle A/C dye injection kit
",$63.32,$43.95,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p> <ul><li>0.25 oz (7 ml)</li><li>Glows Green</li><li>OEM-Grade</li><li>Services up to 3 vehicles</li><li>3 Pack</li></ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP9811-P3-2T.jpg
TRATP3840-P12,"Air Conditioning, Cooling > Dyes & Oils"," 
1/4 oz  bottles universal/ester A/C dye 12 Pack
",$67.55,$45.98,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p> <ul><li>(12) Â¼-oz (7 ml) bottles universal/ester A/C dye (R-1234yf compatible)</li><li>Services up to 12 vehicles</li><li>OEM Approved</li><li>Co-solvent free and certified to meet SAE J2297</li><li>Glows green</li></ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP3840-P12-2T.jpg
TRATP3840-1P6,"Air Conditioning, Cooling > Dyes & Oils"," 
1 oz  bottles universal/ester A/C dye 6 Pack
",$68.98,$46.68,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p> <ul><li>6 pack of 1 oz. (30 ml), universal/ester A/C dye (R-1234yf compatible)</li><li>Services up to 24 vehicles</li><li>Refillable injection method</li><li>OEM Approved</li><li>Glows green</li></ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP3840-1P6-2T.jpg
TRATP9770-8,"Air Conditioning, Cooling > Dyes & Oils"," 
8 oz (237 ml) universal/ester BigEZ dye
",$70.99,$46.92,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p> <ul><li>8 oz (237 ml) universal/ester BigEZâ¢ dye cartridge</li><li>Services up to 64 vehicles.</li><li>Fits caulk-gun injector</li><li>8 oz (237 ml) universal/ester BigEZâ¢ dye cartridge</li><li>8 oz (237 ml) universal/ester BigEZâ¢ dye cartridge</li></ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP9770-8-2T.jpg
ROB16241,"Air Conditioning, Cooling > Dyes & Oils"," 
Robinair ROB16241 - Tracker Universal Super Concentrated A/C Dye
",$70.61,$48.81,Robinair,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>Robinair ROB16241 </h1><br/><br/><p></p> <ul> <li>8 oz. bottle provides 32 applications</li> <li>Brightest dyes in the industry to help find leaks faster</li> <li>Compatible with all materials found in a vehicle's A/C system</li> <li>Meets the new SAE J2297 standard for use with both R134A and R1234YF</li> <li>OEM backed and approved</li> </ul> <p>This Solvent-free formula exceeds all industry performance standards and is REACH and CLP compliant.</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/ROB16241-2T.jpg?v-cache=1570177117
UVU499108A,"Air Conditioning, Cooling > Dyes & Oils"," 
UVIEW UVU499108A - A/C ExtenDye
",$75.13,$48.84,UVIEW,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>UVIEW UVU499108A </h1><br/><br/><p></p> <ul> <li>Superconcentrated dye detects leaks in the vehicle A/C system</li> <li>Contains friction modifier to increase lubricity</li> <li>Contains anti-wear additive</li> <li>Reduces friction and heat</li> <li>Extends A/C component life</li> </ul> <p>A/C ExtenDye contains an enhanced additive package that boosts performance and increases the longevity of the A/C system.</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/UVU499108A-2T.jpg?v-cache=1570177117
TRATP3820-1P6,"Air Conditioning, Cooling > Dyes & Oils"," 
1 oz bottles R-134a/PAG A/C dye 6 Pack
",$68.98,$49.02,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p> <ul><li>Services up to 24 vehicles</li><li>Refillable Injection Methods</li><li>OEM Approved</li><li>Co-solvent free and certified to meet SAE J2297</li><li>Glows green</li></ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP3820-1P6-2T.jpg
TRATP9725-8,"Air Conditioning, Cooling > Dyes & Oils"," 
8 oz (237 ml) OEM-Grade R-1234yf/PAG BigEZ
",$78.29,$50.14,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p> <ul><li>8 oz (237 ml) R-1234yf/PAG BigEZ A/C dye cartridge</li><li>OEM-Grade</li><li>Services up to 64 vehicles</li><li>8 oz (237 ml) OEM-Grade R-1234yf/PAG BigEZâ¢ A/C dye cartridge</li><li>8 oz (237 ml) OEM-Grade R-1234yf/PAG BigEZâ¢ A/C dye cartridge</li></ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP9725-8-2T.jpg
TRATP9760-8,"Air Conditioning, Cooling > Dyes & Oils"," 
8 oz (237 ml) R-134a/PAG BigEZ A/C dye cartridge
",$70.92,$51.24,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p> <ul><li>8 oz (237 ml) R-134a/PAG BigEZâ¢ A/C dye cartridge</li><li>OEM-Grade.</li><li>Services up to 64 vehicles</li><li>8 oz (237 ml) R-134a/PAG BigEZ A/C dye cartridge</li><li>8 oz (237 ml) R-134a/PAG BigEZ A/C dye cartridge</li></ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP9760-8-2T.jpg
FJC2739,"Air Conditioning, Cooling > Dyes & Oils"," 
R1234YF Oil Injector
",$76.77,$51.41,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p>R1234YF Oil Injector</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC2739-2T.jpg
TRATP3820-P12,"Air Conditioning, Cooling > Dyes & Oils"," 
1/4-oz bottles R-134a/PAG A/C dye 12 Pack
",$67.55,$52.22,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p> <ul><li>(12) 0.25 oz (7 ml) R-134a/PAG bottles</li><li>Services up to 12 vehicles</li><li>Refillable Injection Methods</li><li>OEM Approved</li><li>Co-solvent free and certified to meet SAE J2297</li></ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP3820-P12-2T.jpg
ROB16356,"Air Conditioning, Cooling > Dyes & Oils"," 
Robinair ROB16356 - UNIVERSAL UV DYE 4-1 OZ. CARTRIDGES-20 APPLICATION
",$79.99,$54.75,Robinair,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>Robinair ROB16356 </h1><br/><br/><p></p> <ul> <li>Four twist-on cartridges, 1oz. (30 ml) each</li> <li>Enough dye for 20 applications</li> <li>OEM-approved and SAE-certified dye</li> <li>Service stickers included</li> </ul> <p>This Universal A/C Dye Kit will pinpoint leaks in the A/C systems.</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/ROB16356-2T.jpg?v-cache=1570177117
